ID;Start;End;Experience
117442;2011-03-07;2014-07-31;749
114206;2015-11-02;2019-03-31;700
110867;2010-10-01;2014-02-28;0
114032;2017-01-16;2020-06-15;240
115689;2004-08-02;2007-12-31;920
115321;2008-04-01;2011-08-31;820
116526;2000-03-01;2003-07-31;679
115819;1997-09-01;2001-01-31;840
116670;2007-05-01;2010-09-30;480
117442;2009-10-14;2013-03-15;2405
113268;2012-04-12;2015-09-15;1568
115338;2007-02-26;2010-07-31;820
117442;2004-07-12;2007-12-15;2719
114898;1999-07-12;2002-12-15;1040
117442;2011-01-25;2014-06-30;369
115072;2002-09-24;2006-02-28;1020
116173;1995-03-27;1998-08-31;413
111018;2013-01-08;2016-06-15;0
113514;2012-02-20;2015-07-31;119
115081;1996-05-20;1999-10-31;1100
117442;2010-10-18;2014-03-31;121
116321;2004-05-01;2007-10-15;320
113363;2013-07-17;2016-12-31;454
113785;2016-09-14;2020-02-29;2196
115398;2011-09-13;2015-02-28;390
113070;2010-01-25;2013-07-14;0
116531;2006-03-14;2009-08-31;760
113256;2011-01-10;2014-06-30;1990
115038;1996-06-11;1999-11-30;1000
115732;2004-02-09;2007-07-31;98
116457;2006-01-09;2009-06-30;830
114554;2000-10-09;2004-03-31;270
116304;2003-09-08;2007-02-28;113
116176;1997-09-22;2001-03-15;413
115696;2006-11-06;2010-04-30;272
115053;2002-11-04;2006-04-30;150
114096;2015-10-19;2019-04-15;140
114378;2010-10-04;2014-03-31;210
116535;2005-01-17;2008-07-15;760
113806;2016-07-18;2020-01-15;668
113938;2012-04-02;2015-09-30;90
114070;2011-11-01;2015-04-30;210
113740;2013-07-02;2016-12-31;0
116736;2007-11-13;2011-05-15;140
116001;2008-02-25;2011-08-31;117
115049;2001-06-26;2004-12-31;900
114823;2001-11-05;2005-05-15;320
117442;2013-11-04;2017-05-15;1614
116667;2006-09-19;2010-03-31;480
116728;2005-10-18;2009-04-30;140
115803;2005-02-01;2008-08-15;765
114268;2016-07-18;2020-01-31;600
116078;2012-01-16;2015-07-31;842
115211;2005-05-17;2008-11-30;990
115240;2001-10-15;2005-04-30;990
114644;1989-05-16;1992-11-30;316
113949;2014-01-13;2017-07-31;182
117442;2010-03-15;2013-09-30;447
114788;1987-08-12;1991-02-28;328
115658;2007-09-11;2011-03-31;390
115799;2004-10-11;2008-04-30;598
117442;2012-03-12;2015-09-30;501
113356;2013-01-14;2016-08-04;557
114060;2010-06-08;2013-12-31;90
117442;1996-07-08;2000-01-31;90
114837;1989-03-07;1992-09-30;1320
115036;1996-03-05;1999-09-30;840
115529;2006-10-03;2010-04-30;175
113680;2007-06-25;2011-01-21;274
114122;2015-02-02;2018-08-31;314
117442;2005-04-19;2008-11-15;380
114801;1992-06-02;1995-12-31;120
116679;2008-10-01;2012-04-30;210
115904;1996-04-01;1999-10-31;2890
117442;2014-06-02;2017-12-31;203
114152;2017-03-01;2020-09-30;635
114639;1984-07-01;1988-01-31;90
113394;2008-10-13;2012-05-15;760
113087;2007-11-12;2011-06-15;970
116496;1999-07-26;2003-02-28;820
116295;1996-07-10;2000-02-15;543
114037;2017-07-10;2021-02-15;0
115887;2003-10-07;2007-05-15;780
116541;2007-01-22;2010-08-31;890
117442;2007-08-01;2011-03-11;900
115477;2005-03-22;2008-10-31;114
115479;2005-10-04;2009-05-15;841
115762;2011-09-19;2015-04-30;316
115789;2006-09-04;2010-04-15;102
116480;2006-10-03;2010-05-15;960
117442;2016-06-20;2020-01-31;945
113546;2006-10-18;2010-05-31;364
114553;1998-10-01;2002-05-15;270
115651;2006-08-01;2010-03-15;410
113474;2015-01-07;2018-08-24;366
116256;2006-11-13;2010-06-30;1456
117442;2014-02-12;2017-09-30;210
115739;2006-09-11;2010-04-30;98
117442;2015-01-12;2018-08-31;270
113301;2011-01-10;2014-08-31;347
113384;2015-06-08;2019-01-31;0
114198;2017-03-06;2020-10-31;400
116052;2010-10-04;2014-05-31;240
116233;2002-08-06;2006-04-03;189
113352;2012-09-01;2016-04-30;91
115088;2003-09-01;2007-04-30;180
115375;2008-06-03;2012-01-31;2600
115809;2006-08-02;2010-03-31;765
116135;2006-10-01;2010-05-31;217
117442;2004-04-01;2007-11-30;686
115256;2001-08-06;2005-04-15;2190
115837;1997-11-10;2001-07-20;780
114424;2016-07-20;2020-03-31;1180
115264;2004-10-04;2008-06-15;2000
117442;2010-10-04;2014-06-15;0
116437;2005-04-20;2008-12-31;102
117442;2008-08-18;2012-04-30;760
114924;1997-11-01;2001-07-15;780
116551;2000-01-17;2003-09-30;744
114826;2003-08-01;2007-04-15;320
117442;2000-08-01;2004-04-15;1088
115902;1994-07-11;1998-03-31;2890
117442;2011-01-10;2014-09-30;100
114127;2015-11-09;2019-07-31;200
113103;2010-11-08;2014-07-31;1065
113453;2012-10-08;2016-06-30;711
113704;2012-10-08;2016-06-30;2554
116389;2008-04-21;2012-01-13;380
116575;2006-05-09;2010-01-31;744
114753;1991-07-01;1995-03-27;740
116403;1996-08-19;2000-05-15;0
113759;2014-11-03;2018-07-31;826
114950;1997-05-06;2001-01-31;1000
114118;2014-10-01;2018-06-30;140
117442;2010-08-16;2014-05-15;2095
114289;2016-05-02;2020-01-31;4000
115853;2001-04-02;2004-12-31;804
115937;2013-07-01;2017-03-31;934
113183;2015-03-01;2018-11-30;334
113347;2015-04-01;2018-12-31;111
117442;2011-11-14;2015-08-15;108
114734;1996-06-01;2000-03-04;90
116428;1991-10-08;1995-07-15;102
116697;1999-11-15;2003-08-25;420
117442;2014-04-07;2018-01-15;560
113728;2015-11-09;2019-08-20;0
114923;1995-11-20;1999-08-31;780
116443;2006-09-19;2010-06-30;600
116355;2004-08-03;2008-05-15;90
116520;2006-10-09;2010-07-22;679
110728;2013-07-01;2017-04-14;141
114970;2006-10-17;2010-07-31;980
117442;2005-08-01;2009-05-15;780
113609;2012-07-16;2016-04-30;851
115643;2004-11-15;2008-08-31;410
116478;2004-09-14;2008-06-30;255
113393;2008-08-12;2012-05-31;0
117442;2015-02-11;2018-11-30;233
115981;1993-11-09;1997-08-31;902
113725;2015-06-08;2019-03-31;0
117442;2012-02-06;2015-11-30;593
115599;2008-08-05;2012-05-31;780
112906;2014-09-03;2018-06-30;0
114799;1991-09-02;1995-06-30;120
113069;2009-09-01;2013-06-30;3694
116205;2005-08-02;2009-05-31;210
117442;2014-07-01;2018-04-30;1284
113229;2012-07-02;2016-05-04;0
113677;2006-04-11;2010-02-15;0
115810;2006-08-09;2010-06-15;765
115377;2008-07-21;2012-05-31;2600
115092;1997-10-20;2001-08-31;0
115699;1989-04-19;1993-02-28;272
113765;2015-09-16;2019-07-31;0
114559;2004-11-02;2008-09-30;600
113920;2008-02-01;2011-12-31;312
115718;2006-11-01;2010-09-30;5475
116367;2000-09-01;2004-07-31;700
113633;2014-12-01;2018-10-31;1462
113684;2008-03-01;2012-01-31;318
117442;2011-07-25;2015-06-30;2811
114077;2013-02-20;2017-01-27;760
115527;2006-01-23;2009-12-31;175
116482;2007-07-23;2011-06-30;960
117442;2014-09-22;2018-08-31;560
114692;1998-05-05;2002-04-15;210
115238;2001-07-04;2005-06-15;990
114866;2000-08-02;2004-07-15;630
116642;2010-10-18;2014-09-30;830
113251;2015-02-18;2019-02-01;0
114203;2015-08-01;2019-07-15;700
114545;2009-08-17;2013-07-31;380
116319;2002-07-01;2006-06-15;320
117442;2010-08-09;2014-07-31;100
114640;1986-07-08;1990-06-30;90
116275;1992-10-07;1996-09-30;0
112897;2013-05-06;2017-04-30;559
115286;2004-09-21;2008-09-15;917
113532;1990-07-17;1994-07-12;0
115893;1996-02-05;2000-01-31;2670
115680;2000-07-19;2004-07-15;227
116202;2005-05-02;2009-04-30;210
113165;2014-11-01;2018-10-31;214
113628;2014-09-01;2018-08-31;174
117442;2009-07-06;2013-07-07;247
114820;2000-09-12;2004-09-15;860
116184;2000-06-26;2004-06-29;308
117442;2008-02-12;2012-02-15;699
117442;2014-07-28;2018-07-31;180
115614;2012-04-11;2016-04-15;765
115952;2014-07-07;2018-07-13;150
113074;2011-01-24;2015-01-31;5314
117442;1998-09-07;2002-09-15;200
114286;2016-01-20;2020-01-31;678
115999;2008-01-02;2012-01-13;117
116042;2015-02-04;2019-02-15;836
116245;2001-06-19;2005-06-30;758
116501;2000-09-04;2004-09-15;820
117442;2009-07-20;2013-07-31;140
117442;2009-07-20;2013-07-31;720
113214;2010-09-01;2014-09-15;0
115148;1995-07-17;1999-07-31;150
115268;2006-07-17;2010-07-31;874
117442;2013-10-01;2017-10-15;180
115009;1994-05-16;1998-05-31;950
115010;1996-04-15;2000-04-30;950
114526;2004-05-03;2008-05-19;550
116181;1999-06-14;2003-07-02;230
113968;2016-08-16;2020-09-04;242
115397;2011-09-05;2015-09-25;390
116677;2008-08-11;2012-08-31;210
117442;2013-10-07;2017-10-31;190
115436;2007-09-04;2011-09-30;975
115522;2000-09-19;2004-10-15;175
117442;2014-08-04;2018-08-31;958
114831;1995-04-01;1999-04-30;860
114957;1990-09-01;1994-09-30;900
116012;2015-09-01;2019-09-30;359
117442;2013-07-02;2017-07-31;493
110718;2011-08-01;2015-08-31;0
114576;2005-08-16;2009-09-15;200
113639;2015-04-08;2019-05-10;0
117442;2014-07-14;2018-08-15;190
115380;2009-02-09;2013-03-15;450
115149;1997-06-23;2001-07-31;150
115523;2001-07-24;2005-08-31;175
115147;1994-11-21;1998-12-31;150
110843;2015-11-18;2019-12-31;1762
115575;2009-08-03;2013-09-15;825
113133;2008-12-02;2013-01-15;3712
113385;2015-06-01;2019-07-15;0
113641;2015-08-17;2019-09-30;0
114245;2016-06-01;2020-07-15;670
114650;1990-07-18;1994-08-31;140
115603;2010-02-15;2014-03-31;383
116308;1997-09-01;2001-10-15;113
114902;2002-01-14;2006-02-28;710
114087;2014-07-14;2018-08-31;904
116522;1988-09-06;1992-10-31;679
117442;2014-08-04;2018-09-28;560
113578;2015-08-05;2019-09-30;181
115042;1997-11-05;2001-12-31;1000
114573;2005-05-03;2009-06-30;740
115564;2006-02-01;2010-03-31;239
116331;2005-05-18;2009-07-15;320
115729;2002-07-01;2006-08-31;98
116460;2006-08-07;2010-10-07;870
116682;2009-01-12;2013-03-15;210
115723;2007-07-23;2011-09-30;210
113303;2011-04-18;2015-06-30;1207
117442;2013-10-02;2017-12-14;316
115106;1984-01-01;1988-03-15;1000
115519;2004-10-11;2008-12-26;175
117442;2013-02-13;2017-04-30;2050
117442;2011-06-06;2015-08-26;720
113162;2014-06-10;2018-08-31;0
115702;1992-09-09;1996-11-30;180
113522;2002-10-07;2006-12-31;302
113901;2016-11-07;2021-01-31;95
114749;1990-04-04;1994-06-30;320
113124;2013-07-02;2017-09-30;883
114400;2014-06-02;2018-08-31;380
114555;2002-07-01;2006-09-30;270
114838;1990-10-01;1994-12-31;740
114620;2004-07-06;2008-10-09;130
117442;2016-08-10;2020-11-15;1833
116107;2004-02-23;2008-05-31;346
117442;2016-05-23;2020-08-31;3582
117442;2012-08-06;2016-11-15;430
114102;2011-10-05;2016-01-15;680
113233;2013-07-01;2017-10-15;302
114805;1994-03-01;1998-06-15;120
116560;2003-12-15;2008-03-31;744
113254;2015-11-09;2020-02-29;0
114712;2008-03-10;2012-06-30;95
114586;2007-02-07;2011-05-31;100
117442;2015-09-09;2019-12-31;1618
113244;2014-05-05;2018-08-31;515
116362;1999-01-01;2003-04-30;700
116567;2006-01-01;2010-04-30;750
114484;2016-09-01;2020-12-31;365
115857;2004-09-01;2008-12-31;983
117442;2008-05-13;2012-09-15;3076
112903;2013-10-16;2018-02-19;1508
114391;2012-02-08;2016-06-15;760
117442;2013-02-05;2017-06-15;870
115386;2010-03-22;2014-07-31;1560
115550;2003-09-08;2008-01-18;748
117442;2012-02-20;2016-07-01;354
114007;2009-07-20;2013-11-30;8232
113545;2006-10-17;2011-02-28;1451
116006;2008-08-01;2012-12-15;2600
117442;2016-08-16;2020-12-31;727
114114;2014-02-12;2018-06-30;140
115182;1997-04-15;2001-08-31;780
116148;2003-04-14;2007-08-31;865
117442;2012-07-10;2016-11-30;320
117442;2010-07-13;2014-12-05;103
115693;2005-10-19;2010-03-15;227
116086;2015-07-06;2019-11-30;987
113916;2007-03-05;2011-07-31;2685
117442;1994-07-04;1998-11-29;780
117442;2014-11-17;2019-04-15;405
117442;2013-12-02;2018-04-30;190
117442;2015-11-18;2020-04-15;790
116222;2006-03-15;2010-08-12;189
117442;2012-02-01;2016-06-30;6500
110710;2016-07-12;2020-12-11;3114
116272;1990-05-01;1994-09-30;1145
115353;1999-10-11;2004-03-15;830
117442;2007-01-10;2011-06-15;380
117442;2006-02-08;2010-07-15;210
113490;2014-07-09;2018-12-15;333
113104;2011-01-18;2015-06-30;213
113702;2012-09-17;2017-02-28;0
113379;2015-05-18;2019-10-31;0
114694;2001-08-01;2006-01-15;210
116127;2004-03-15;2008-08-31;217
113128;2015-10-12;2020-03-31;1583
117442;2005-11-07;2010-04-30;919
113078;2011-09-05;2016-02-29;3864
117442;2010-10-04;2015-03-31;465
113236;2013-10-02;2018-03-31;419
115745;1997-09-16;2002-03-15;316
116657;1988-11-01;1993-04-30;800
115323;2004-10-01;2009-03-31;814
116748;2010-08-01;2015-01-31;380
113928;2010-10-11;2015-04-15;101
116194;2004-11-02;2009-05-15;308
116586;2009-02-01;2013-08-14;740
115334;2006-11-15;2011-05-31;820
114737;1998-03-01;2002-09-15;170
117442;2009-06-15;2013-12-31;380
114392;2012-02-13;2016-08-31;760
113623;2014-05-12;2018-11-30;0
113715;2014-09-10;2019-03-31;0
114972;2007-02-07;2011-08-31;980
112913;2015-04-08;2019-10-31;241
115216;1996-05-06;2000-11-30;434
114457;2014-02-03;2018-08-31;470
117442;2016-04-04;2020-10-31;2150
117442;2011-08-02;2016-02-29;229
114775;1995-10-16;2000-05-15;167
117442;2016-02-01;2020-08-31;1931
115994;2006-09-12;2011-04-15;117
115209;2004-09-07;2009-04-15;990
117442;2013-08-07;2018-03-15;1173
115537;2008-10-06;2013-05-15;175
115942;2013-10-21;2018-05-31;999
116475;2004-08-17;2009-03-31;255
114622;1996-03-18;2000-10-31;130
117442;2012-04-17;2016-11-30;1729
113075;2011-03-01;2015-10-15;0
115596;2008-07-02;2013-02-15;865
114566;1998-05-19;2003-01-03;560
115440;2008-06-16;2013-01-31;975
117442;2015-03-16;2019-10-31;3475
114723;2000-08-28;2005-04-15;230
113305;2011-06-14;2016-01-31;699
115500;2011-06-14;2016-01-31;247
116033;2014-05-07;2018-12-31;836
113089;2008-02-04;2012-09-30;2094
114584;2005-11-02;2010-06-30;100
117442;2001-07-18;2006-03-15;472
113219;2011-05-03;2015-12-31;660
115684;2001-07-16;2006-03-15;920
114587;2007-04-16;2011-12-15;100
115095;1998-07-15;2003-03-15;1100
116209;2006-09-12;2011-05-13;413
116732;2007-08-13;2012-04-15;140
116434;2004-09-07;2009-05-15;102
116119;2000-12-18;2005-08-31;854
115908;1997-12-01;2002-08-15;2890
117442;2007-08-01;2012-04-15;104
113554;2008-01-15;2012-09-30;787
113286;2014-10-13;2019-06-30;0
117442;2014-10-13;2019-06-30;190
114552;2010-10-11;2015-06-30;430
117442;2011-12-05;2016-08-26;100
116412;2000-09-18;2005-06-15;200
116511;2006-03-20;2010-12-15;845
116157;1997-11-01;2002-07-31;1286
116117;2000-01-01;2004-09-30;854
113962;2015-08-12;2020-05-15;2374
115317;2007-11-12;2012-08-15;908
115868;2007-10-09;2012-07-15;487
116192;2004-11-23;2009-08-31;308
110675;2015-11-04;2020-08-15;3399
116215;2001-05-01;2006-02-14;171
113419;2013-02-11;2017-11-30;0
115743;1992-06-09;1997-03-31;316
115557;2002-01-07;2006-10-31;210
116036;2014-07-07;2019-04-30;836
110727;2012-11-05;2017-08-31;486
117442;2012-02-13;2016-12-09;322
113073;2011-01-03;2015-10-31;2911
115737;2005-07-18;2010-05-15;98
115060;1994-09-01;1999-06-30;950
115827;2012-07-17;2017-05-15;840
115024;1990-10-01;1995-07-31;920
115421;2001-08-01;2006-05-31;850
116525;1991-07-01;1996-04-30;679
113523;2003-01-27;2007-11-30;0
113611;2012-09-04;2017-07-13;303
113068;2009-07-06;2014-05-15;1795
113561;2009-05-04;2014-03-15;880
115052;2001-10-16;2006-08-31;180
117442;2011-11-01;2016-09-15;799
117442;2006-10-10;2011-08-26;530
117442;2012-04-01;2017-02-15;223
115880;2002-08-07;2007-06-30;976
117442;2013-07-08;2018-05-31;240
115416;1995-11-06;2000-09-30;860
115690;2005-05-17;2010-04-15;920
116072;2014-02-01;2018-12-31;842
113098;2009-12-01;2014-10-31;1768
114390;2012-01-16;2016-12-15;4660
115109;1985-10-01;1990-08-31;780
115569;2007-10-02;2012-08-31;865
115941;2013-10-01;2018-08-31;999
116060;2011-09-01;2016-07-31;842
117442;2015-10-01;2020-08-31;101
115443;2008-08-11;2013-07-15;975
116317;2001-09-10;2006-08-15;978
114468;2015-09-23;2020-08-31;150
115008;1993-09-06;1998-08-15;950
117442;2002-08-05;2007-07-15;330
116337;2005-07-19;2010-06-30;320
114958;1994-01-18;1998-12-31;400
117442;2011-07-19;2016-06-30;180
114667;1996-03-04;2001-02-15;118
117442;2005-05-01;2010-04-15;330
117442;2012-07-16;2017-06-30;560
115472;2001-07-11;2006-06-30;469
116719;2004-08-10;2009-07-31;140
113071;2010-09-08;2015-08-31;4438
113317;2012-02-08;2017-01-31;849
116714;1997-05-13;2002-05-08;140
113934;2011-07-18;2016-07-15;400
114685;2006-09-01;2011-08-31;118
115966;2002-09-01;2007-08-31;865
115979;1988-10-01;1993-09-30;902
114570;2000-08-29;2005-08-31;740
114020;2014-09-22;2019-09-30;528
114609;2002-05-06;2007-05-15;95
115774;2001-03-05;2006-03-15;108
115787;2006-07-05;2011-07-15;102
113950;2013-08-19;2018-08-31;0
117442;2005-04-12;2010-04-30;2555
113918;2007-04-24;2012-05-15;528
116600;2002-10-07;2007-10-31;920
114010;2010-05-05;2015-05-31;182
116704;2006-06-19;2011-07-15;140
116125;2003-10-20;2008-11-15;217
117442;2005-10-03;2010-10-31;330
115825;2012-04-12;2017-05-15;920
113418;2012-09-17;2017-10-31;350
117442;2014-11-17;2019-12-31;1269
114947;1995-07-18;2000-08-31;1500
117442;1997-03-18;2002-05-06;3650
115775;2001-07-10;2006-08-31;108
113764;2015-06-08;2020-07-31;292
117442;2008-07-08;2013-08-31;3247
116318;2002-03-04;2007-04-30;978
115715;2005-08-03;2010-09-30;5475
113421;2013-05-02;2018-06-30;0
113552;2007-09-01;2012-10-31;656
113954;2014-08-25;2019-10-31;0
113670;2005-08-08;2010-10-15;0
115214;2006-11-07;2012-01-15;434
115792;1998-09-21;2003-12-01;513
113437;2010-07-19;2015-09-30;1248
115061;1996-06-17;2001-08-31;880
116045;2015-05-18;2020-07-31;5763
114537;2008-07-15;2013-09-30;400
114095;2015-06-15;2020-08-31;160
114384;2011-06-15;2016-08-31;560
114939;1991-02-01;1996-04-21;1400
117442;2012-01-09;2017-03-31;2515
115758;2009-01-07;2014-03-31;0
114631;2002-02-01;2007-04-30;100
117442;2013-06-03;2018-08-31;140
114171;2015-06-01;2020-08-31;555
115415;1991-07-01;1996-09-30;860
116559;2003-06-16;2008-09-15;744
117442;2010-06-21;2015-09-30;0
116102;2001-10-03;2007-01-15;864
116257;2007-02-06;2012-05-31;490
113328;2013-06-05;2018-09-30;133
114830;1994-09-05;1999-12-31;860
115013;1988-10-03;1994-01-28;1000
116529;2004-06-01;2009-09-30;679
117442;2013-07-02;2018-10-31;980
113081;2012-03-12;2017-07-15;96
116093;1998-09-23;2004-01-31;842
115653;2007-01-08;2012-05-18;410
113701;2012-05-21;2017-09-30;1916
115460;2005-04-04;2010-08-15;841
115261;2004-03-01;2009-07-15;2000
113223;2012-02-14;2017-06-30;729
113325;2013-04-15;2018-08-31;0
117442;2010-06-15;2015-10-31;530
117442;2006-01-11;2011-05-31;380
114931;1995-11-13;2001-04-06;820
114853;1995-09-04;2001-01-31;1200
117442;1986-11-01;1992-03-31;500
111008;2012-03-01;2017-07-31;0
116140;1988-06-01;1993-10-31;850
115481;2006-01-10;2011-06-15;247
115669;2010-09-13;2016-02-19;390
117442;2014-07-23;2019-12-31;180
117442;2015-07-20;2020-12-31;840
115841;2006-10-30;2012-04-13;1001
114699;2004-10-12;2010-03-31;103
115074;2003-11-11;2009-04-30;1020
115929;2012-06-12;2017-11-30;3000
117442;2008-07-08;2013-12-31;100
115793;2003-04-14;2008-10-09;513
114608;2010-10-18;2016-04-15;95
117442;2011-07-04;2016-12-31;1230
114601;2010-04-01;2015-09-30;130
117442;2014-10-01;2020-03-31;560
113619;2013-11-11;2019-05-15;0
114679;2000-09-01;2006-03-15;210
115400;2011-11-15;2017-05-31;390
114524;2005-09-13;2011-03-31;550
116631;2008-08-11;2014-02-28;900
115336;2007-01-10;2012-07-31;820
114560;2005-02-07;2010-08-31;560
116585;2009-01-07;2014-07-31;740
115749;2006-01-18;2011-08-15;708
117442;2013-12-02;2019-06-30;499
110737;2014-09-01;2020-03-31;0
115509;2002-10-01;2008-04-30;841
113161;2014-06-01;2019-12-31;0
116263;2008-06-17;2014-01-21;490
115663;2008-09-08;2014-04-15;390
117442;2014-03-24;2019-10-31;218
114895;1994-11-21;2000-06-30;830
113603;2011-09-19;2017-04-30;0
115006;2003-11-19;2009-06-30;950
113630;2014-03-03;2019-10-15;302
115310;2009-03-02;2014-10-15;1400
115459;2003-09-15;2009-04-30;841
117442;2011-09-01;2017-04-21;100
117442;2007-10-16;2013-06-09;2555
117442;2008-08-04;2014-03-31;800
113143;2011-11-02;2017-06-30;875
114964;2004-09-01;2010-04-30;1400
116316;2001-08-01;2007-03-31;978
117442;2012-08-01;2018-03-31;320
115982;1994-03-01;1999-10-31;902
115720;2007-04-10;2012-12-15;272
116206;2006-02-07;2011-10-15;210
117442;2010-08-23;2016-04-30;380
114979;1989-04-18;1994-12-31;980
116379;2007-04-16;2012-12-31;978
116274;1992-01-08;1997-09-30;1145
113594;2011-10-04;2017-06-30;0
117442;2015-05-06;2021-01-31;1633
113434;2009-10-01;2015-06-30;355
114740;1982-06-01;1988-02-29;170
117442;2005-04-04;2011-01-12;330
113745;2013-09-02;2019-06-15;827
113763;2015-05-04;2021-02-15;0
115706;2003-09-15;2009-06-30;183
110719;2011-09-13;2017-06-30;0
117442;2011-06-14;2017-03-31;2298
115107;1984-03-13;1989-12-31;780
115540;2009-09-07;2015-06-30;789
115918;2004-11-15;2010-09-08;3000
117442;2013-12-02;2019-09-26;1672
113668;2000-03-07;2005-12-31;0
115231;1998-08-03;2004-05-31;990
117442;2008-09-16;2014-07-15;522
115733;2004-05-01;2010-02-28;98
116599;2002-07-01;2008-04-30;920
110731;2013-10-09;2019-08-15;446
113060;2008-07-21;2014-05-31;4294
114843;1991-08-06;1997-06-16;1320
116684;2010-05-11;2016-03-31;210
117442;2014-02-05;2019-12-31;0
114088;2014-08-04;2020-06-30;904
114683;2004-10-04;2010-08-31;118
117442;2013-06-03;2019-04-30;555
115281;1995-03-06;2001-01-31;1200
116675;2008-07-16;2014-06-15;210
117442;2004-10-01;2010-08-31;430
113207;2009-09-07;2015-08-15;150
115057;2004-07-20;2010-06-30;0
110717;2011-08-01;2017-07-15;472
117442;2012-07-16;2018-06-30;620
116685;2010-07-13;2016-06-30;210
115944;2012-07-09;2018-06-30;999
117442;2007-01-09;2012-12-31;1195
116314;2000-08-21;2006-08-15;113
116671;2008-01-07;2013-12-31;480
115021;1987-07-06;1993-06-30;980
113134;2009-04-01;2015-03-31;4924
114779;1997-11-01;2003-10-31;140
115884;2003-09-02;2009-08-31;976
115314;2007-07-23;2013-07-31;908
113237;2013-11-11;2019-11-30;0
117442;2011-10-10;2017-10-31;205
113226;2012-04-01;2018-04-30;340
116063;2012-08-01;2018-08-31;356
116346;2007-09-01;2013-09-30;320
117442;2010-08-01;2016-08-31;660
115473;2006-06-06;2012-07-10;469
115847;1991-08-27;1997-09-30;804
114949;1997-03-25;2003-04-30;900
116446;2007-04-24;2013-05-31;600
114386;2011-08-08;2017-09-15;560
114442;2011-08-16;2017-09-30;280
114076;2012-11-05;2018-12-31;185
115834;2005-07-05;2011-08-31;1567
116095;1999-07-05;2005-08-31;842
115528;2006-05-03;2012-06-30;175
116721;2006-05-03;2012-06-30;140
115259;2002-03-01;2008-04-30;2000
115634;2014-07-01;2020-08-31;1013
115135;2000-08-01;2006-10-06;120
116566;2004-08-04;2010-10-15;750
114451;2012-10-16;2018-12-31;450
115567;2007-01-15;2013-03-31;210
114927;1999-08-23;2005-11-15;380
117442;2008-07-07;2014-09-30;100
115753;2007-08-06;2013-10-31;180
114106;2012-02-06;2018-05-04;900
115454;2001-12-01;2008-02-29;1005
115455;2002-01-07;2008-04-15;1005
113322;2012-08-13;2018-11-30;2398
115778;2001-10-29;2008-02-15;108
114757;1992-03-10;1998-06-28;90
114561;2005-05-09;2011-08-31;560
113366;2013-09-03;2019-12-31;366
113395;2009-02-16;2015-06-15;1145
114682;2004-10-04;2011-01-31;118
113396;2009-03-01;2015-06-30;0
113528;2001-10-01;2008-02-01;0
116466;2005-09-19;2012-01-23;830
114058;2009-11-05;2016-03-15;231
115288;2005-04-06;2011-08-15;890
115645;2005-03-22;2011-07-31;908
113222;2012-01-18;2018-05-31;1094
115296;2006-08-16;2012-12-31;1300
115881;2002-10-01;2009-02-15;976
117442;2013-02-06;2019-06-30;870
115431;2007-05-08;2013-09-30;890
113743;2013-08-01;2019-12-31;0
111003;2011-09-12;2018-02-28;0
116201;2005-04-13;2011-09-30;210
116055;2011-01-10;2017-06-30;240
117442;2006-01-09;2012-06-30;1642
115784;2004-11-15;2011-05-31;102
113739;2013-03-12;2019-09-30;0
115333;2001-10-23;2008-05-15;820
116633;2009-05-04;2015-11-30;900
114900;2000-11-01;2007-05-31;950
116505;2001-10-15;2008-05-15;845
113334;2014-03-01;2020-09-30;0
114721;1999-06-01;2005-12-31;230
116347;2007-11-12;2014-06-18;978
116197;2000-07-24;2007-03-08;230
117442;2014-07-01;2021-02-12;670
114969;2005-11-15;2012-06-30;780
117442;2011-05-10;2017-12-31;466
115750;2006-09-05;2013-04-30;900
114719;2000-09-01;2007-04-30;900
115034;1995-10-03;2002-05-31;840
114627;1999-10-04;2006-06-05;290
114815;1998-08-11;2005-04-15;95
117442;2006-04-19;2012-12-31;120
114776;1995-10-16;2002-06-30;167
114444;2011-11-15;2018-07-31;280
116415;2002-10-14;2009-06-30;203
115077;2004-07-08;2011-03-31;1020
114012;2010-07-07;2017-03-31;0
115886;2003-10-06;2010-06-30;976
115520;1988-10-01;1995-06-30;175
114869;2001-10-17;2008-07-16;1080
113227;2012-05-21;2019-02-28;905
117442;2007-03-20;2013-12-31;104
114551;2010-08-10;2017-05-31;430
115075;2004-06-08;2011-03-31;1020
117442;2006-08-09;2013-05-31;104
113215;2010-09-07;2017-06-30;1015
115947;2014-03-10;2020-12-31;999
115747;2004-08-04;2011-05-31;22
113688;2008-09-01;2015-06-30;276
114443;2011-09-01;2018-06-30;280
115189;1998-09-01;2005-06-30;780
115969;2003-06-01;2010-03-31;455
116546;2007-09-11;2014-07-14;890
114107;2012-02-14;2018-12-31;90
116735;2007-11-13;2014-09-30;140
114571;2004-08-10;2011-06-30;740
117442;2012-07-10;2019-05-31;595
114880;2000-07-19;2007-06-15;1500
114708;2007-05-22;2014-04-21;95
114849;1993-08-25;2000-07-31;980
115506;2001-12-10;2008-11-15;514
115807;2006-01-17;2012-12-31;765
113461;2013-09-16;2020-08-31;90
115980;1991-01-29;1998-01-15;902
115649;2005-10-18;2012-10-15;908
113476;2013-01-15;2020-01-15;122
114101;2011-08-08;2018-08-15;200
117442;2010-09-20;2017-09-30;380
113527;1991-07-17;1998-07-31;0
